id;vendor;model;year;modification;lz;pcd;dia;bolt;create_time;description;id;carmodel;spectype;front_width;front_profile;front_diameter;back_width;back_profile;back_diameter;create_time
"64";"Acura";"ILX";"2015";"2.4i DE (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:25";"Alternative";"175";"64";"ALTERNATIVE";"225";"40";"18";\N;\N;\N;"2020-10-30 18:25:36"
"64";"Acura";"ILX";"2015";"2.4i DE (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:25";"Alternative";"176";"64";"ALTERNATIVE";"245";"35";"18";\N;\N;\N;"2020-10-30 18:25:36"
"65";"Acura";"Integra";"1995";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"178";"65";"ALTERNATIVE";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:36"
"65";"Acura";"Integra";"1995";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"179";"65";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"66";"Acura";"Integra";"1995";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"181";"66";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"66";"Acura";"Integra";"1995";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"182";"66";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"67";"Acura";"Integra";"1995";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"184";"67";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"67";"Acura";"Integra";"1995";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"185";"67";"ALTERNATIVE";"215";"40";"17";\N;\N;\N;"2020-10-30 18:25:36"
"68";"Acura";"Integra";"1995";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"187";"68";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"68";"Acura";"Integra";"1995";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"188";"68";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"69";"Acura";"Integra";"1996";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"190";"69";"ALTERNATIVE";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:36"
"69";"Acura";"Integra";"1996";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"191";"69";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"70";"Acura";"Integra";"1996";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"193";"70";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"70";"Acura";"Integra";"1996";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"194";"70";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"71";"Acura";"Integra";"1996";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"196";"71";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"71";"Acura";"Integra";"1996";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"197";"71";"ALTERNATIVE";"215";"40";"17";\N;\N;\N;"2020-10-30 18:25:36"
"72";"Acura";"Integra";"1996";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"199";"72";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"72";"Acura";"Integra";"1996";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"200";"72";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"73";"Acura";"Integra";"1997";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"202";"73";"ALTERNATIVE";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:36"
"73";"Acura";"Integra";"1997";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"203";"73";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"74";"Acura";"Integra";"1997";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"205";"74";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"74";"Acura";"Integra";"1997";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"206";"74";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"75";"Acura";"Integra";"1997";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"208";"75";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"75";"Acura";"Integra";"1997";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"209";"75";"ALTERNATIVE";"215";"40";"17";\N;\N;\N;"2020-10-30 18:25:36"
"76";"Acura";"Integra";"1997";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"211";"76";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"76";"Acura";"Integra";"1997";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"212";"76";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"77";"Acura";"Integra";"1997";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"214";"77";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"77";"Acura";"Integra";"1997";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"215";"77";"ALTERNATIVE";"215";"40";"17";\N;\N;\N;"2020-10-30 18:25:36"
"78";"Acura";"Integra";"1998";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"217";"78";"ALTERNATIVE";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:36"
"78";"Acura";"Integra";"1998";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"218";"78";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"79";"Acura";"Integra";"1998";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"220";"79";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"79";"Acura";"Integra";"1998";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"221";"79";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"80";"Acura";"Integra";"1998";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"223";"80";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"80";"Acura";"Integra";"1998";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"224";"80";"ALTERNATIVE";"215";"40";"17";\N;\N;\N;"2020-10-30 18:25:36"
"81";"Acura";"Integra";"1998";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"226";"81";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"81";"Acura";"Integra";"1998";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"227";"81";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"82";"Acura";"Integra";"1998";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"229";"82";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"82";"Acura";"Integra";"1998";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"230";"82";"ALTERNATIVE";"215";"40";"17";\N;\N;\N;"2020-10-30 18:25:36"
"83";"Acura";"Integra";"1999";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"232";"83";"ALTERNATIVE";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:36"
"83";"Acura";"Integra";"1999";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"233";"83";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"84";"Acura";"Integra";"1999";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"235";"84";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"84";"Acura";"Integra";"1999";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"236";"84";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:36"
"85";"Acura";"Integra";"1999";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"238";"85";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:37"
"85";"Acura";"Integra";"1999";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"239";"85";"ALTERNATIVE";"215";"40";"17";\N;\N;\N;"2020-10-30 18:25:37"
"86";"Acura";"Integra";"1999";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"241";"86";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"86";"Acura";"Integra";"1999";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"242";"86";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:37"
"87";"Acura";"Integra";"1999";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"244";"87";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:37"
"87";"Acura";"Integra";"1999";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"245";"87";"ALTERNATIVE";"215";"40";"17";\N;\N;\N;"2020-10-30 18:25:37"
"88";"Acura";"Integra";"2000";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"247";"88";"ALTERNATIVE";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:37"
"88";"Acura";"Integra";"2000";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"248";"88";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"89";"Acura";"Integra";"2000";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"250";"89";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"89";"Acura";"Integra";"2000";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"251";"89";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:37"
"90";"Acura";"Integra";"2000";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"253";"90";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:37"
"90";"Acura";"Integra";"2000";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"254";"90";"ALTERNATIVE";"215";"40";"17";\N;\N;\N;"2020-10-30 18:25:37"
"91";"Acura";"Integra";"2000";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"256";"91";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"91";"Acura";"Integra";"2000";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"257";"91";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:37"
"92";"Acura";"Integra";"2000";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"259";"92";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:37"
"92";"Acura";"Integra";"2000";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Alternative";"260";"92";"ALTERNATIVE";"215";"40";"17";\N;\N;\N;"2020-10-30 18:25:37"
"93";"Acura";"Integra";"2001";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"262";"93";"ALTERNATIVE";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:37"
"93";"Acura";"Integra";"2001";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"263";"93";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"94";"Acura";"Integra";"2001";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"265";"94";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"94";"Acura";"Integra";"2001";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"266";"94";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:37"
"95";"Acura";"Integra";"2001";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"268";"95";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:37"
"95";"Acura";"Integra";"2001";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"269";"95";"ALTERNATIVE";"215";"40";"17";\N;\N;\N;"2020-10-30 18:25:37"
"96";"Acura";"Integra";"2001";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"271";"96";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"96";"Acura";"Integra";"2001";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"272";"96";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:37"
"97";"Acura";"Integra";"2001";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"274";"97";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:37"
"97";"Acura";"Integra";"2001";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"275";"97";"ALTERNATIVE";"215";"40";"17";\N;\N;\N;"2020-10-30 18:25:37"
"98";"Acura";"Integra";"1990";"1.6i DA (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"277";"98";"ALTERNATIVE";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"98";"Acura";"Integra";"1990";"1.6i DA (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"278";"98";"ALTERNATIVE";"195";"50";"16";\N;\N;\N;"2020-10-30 18:25:37"
"99";"Acura";"Integra";"1990";"1.7i GS-R DA (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"280";"99";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:37"
"99";"Acura";"Integra";"1990";"1.7i GS-R DA (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"281";"99";"ALTERNATIVE";"215";"40";"17";\N;\N;\N;"2020-10-30 18:25:37"
"100";"Acura";"Integra";"1990";"1.8i DA (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"283";"100";"ALTERNATIVE";"205";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"100";"Acura";"Integra";"1990";"1.8i DA (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Alternative";"284";"100";"ALTERNATIVE";"205";"45";"16";\N;\N;\N;"2020-10-30 18:25:37"
"10000";"BMW";"7 Series";"2011";"740i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46630";"10000";"ALTERNATIVE";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:20"
"10000";"BMW";"7 Series";"2011";"740i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46631";"10000";"ALTERNATIVE";"245";"45";"19";"275";"40";"19";"2020-10-30 19:50:20"
"10000";"BMW";"7 Series";"2011";"740i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46632";"10000";"ALTERNATIVE";"245";"45";"19";\N;\N;\N;"2020-10-30 19:50:20"
"10000";"BMW";"7 Series";"2011";"740i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46633";"10000";"ALTERNATIVE";"245";"40";"20";"275";"35";"20";"2020-10-30 19:50:20"
"10000";"BMW";"7 Series";"2011";"740i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46634";"10000";"ALTERNATIVE";"245";"35";"21";"275";"30";"21";"2020-10-30 19:50:20"
"10001";"BMW";"7 Series";"2011";"750Li V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46636";"10001";"ALTERNATIVE";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:20"
"10001";"BMW";"7 Series";"2011";"750Li V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46637";"10001";"ALTERNATIVE";"245";"45";"19";"275";"40";"19";"2020-10-30 19:50:20"
"10001";"BMW";"7 Series";"2011";"750Li V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46638";"10001";"ALTERNATIVE";"245";"45";"19";\N;\N;\N;"2020-10-30 19:50:20"
"10001";"BMW";"7 Series";"2011";"750Li V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46639";"10001";"ALTERNATIVE";"245";"40";"20";"275";"35";"20";"2020-10-30 19:50:20"
"10001";"BMW";"7 Series";"2011";"750Li V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46640";"10001";"ALTERNATIVE";"245";"35";"21";"275";"30";"21";"2020-10-30 19:50:20"
"10002";"BMW";"7 Series";"2011";"750Li xDrive V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46642";"10002";"ALTERNATIVE";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:21"
"10002";"BMW";"7 Series";"2011";"750Li xDrive V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46643";"10002";"ALTERNATIVE";"245";"45";"19";"275";"40";"19";"2020-10-30 19:50:21"
"10002";"BMW";"7 Series";"2011";"750Li xDrive V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46644";"10002";"ALTERNATIVE";"245";"45";"19";\N;\N;\N;"2020-10-30 19:50:21"
"10002";"BMW";"7 Series";"2011";"750Li xDrive V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46645";"10002";"ALTERNATIVE";"245";"40";"20";"275";"35";"20";"2020-10-30 19:50:20"
"10002";"BMW";"7 Series";"2011";"750Li xDrive V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46646";"10002";"ALTERNATIVE";"245";"35";"21";"275";"30";"21";"2020-10-30 19:50:20"
"10003";"BMW";"7 Series";"2011";"750i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46648";"10003";"ALTERNATIVE";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:21"
"10003";"BMW";"7 Series";"2011";"750i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46649";"10003";"ALTERNATIVE";"245";"45";"19";"275";"40";"19";"2020-10-30 19:50:21"
"10003";"BMW";"7 Series";"2011";"750i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46650";"10003";"ALTERNATIVE";"245";"45";"19";\N;\N;\N;"2020-10-30 19:50:21"
"10003";"BMW";"7 Series";"2011";"750i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46651";"10003";"ALTERNATIVE";"245";"40";"20";"275";"35";"20";"2020-10-30 19:50:21"
"10003";"BMW";"7 Series";"2011";"750i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46652";"10003";"ALTERNATIVE";"245";"35";"21";"275";"30";"21";"2020-10-30 19:50:21"
"10004";"BMW";"7 Series";"2011";"750i xDrive V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46654";"10004";"ALTERNATIVE";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:21"
"10004";"BMW";"7 Series";"2011";"750i xDrive V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46655";"10004";"ALTERNATIVE";"245";"45";"19";"275";"40";"19";"2020-10-30 19:50:21"
"10004";"BMW";"7 Series";"2011";"750i xDrive V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46656";"10004";"ALTERNATIVE";"245";"45";"19";\N;\N;\N;"2020-10-30 19:50:21"
"10004";"BMW";"7 Series";"2011";"750i xDrive V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46657";"10004";"ALTERNATIVE";"245";"40";"20";"275";"35";"20";"2020-10-30 19:50:21"
"10004";"BMW";"7 Series";"2011";"750i xDrive V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46658";"10004";"ALTERNATIVE";"245";"35";"21";"275";"30";"21";"2020-10-30 19:50:21"
"10005";"BMW";"7 Series";"2011";"760Li V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46660";"10005";"ALTERNATIVE";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:22"
"10005";"BMW";"7 Series";"2011";"760Li V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46661";"10005";"ALTERNATIVE";"245";"45";"19";\N;\N;\N;"2020-10-30 19:50:22"
"10005";"BMW";"7 Series";"2011";"760Li V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46662";"10005";"ALTERNATIVE";"245";"40";"20";"275";"35";"20";"2020-10-30 19:50:22"
"10005";"BMW";"7 Series";"2011";"760Li V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46663";"10005";"ALTERNATIVE";"245";"35";"21";"275";"30";"21";"2020-10-30 19:50:21"
"10006";"BMW";"7 Series";"2011";"760i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46665";"10006";"ALTERNATIVE";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:22"
"10006";"BMW";"7 Series";"2011";"760i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Alternative";"46666";"10006";"ALTERNATIVE";"245";"45";"19";\N;\N;\N;"2020-10-30 19:50:22"
